mouseId	genotype	cage	time	initialBodyWeight	lowestBodyWeight	bodyWeightAtDay8	bodyWeightDay8Fracion	maxWeightLossPercent	numberSequencesPerSample	shannonEntropy	"MDS1"	"MDS2"	"MDS3"	"MDS4"	"MDS5"	"MDS6"	"MDS7"	"MDS8"	"MDS9"	"MDS10"	"MDS11"	"MDS12"	"MDS13"	"MDS14"	"MDS15"	"MDS16"	"MDS17"	"MDS18"	"MDS19"	"MDS20"	"MDS21"	"MDS22"	"MDS23"	"MDS24"	"MDS25"	"MDS26"	"MDS27"	"MDS28"	"MDS29"	"MDS30"	"MDS31"	"MDS32"	"MDS33"	"MDS34"	"MDS35"
21	KO	12m.2	12	19.2	15.7	16.1	0.8385416	18.23	172806.0	1.273871837523643	-0.130227447874905	-0.12872870424993	-0.030659255175423	-0.180971111897996	-0.0963283180807183	-0.0933584740399363	-0.128125607669185	-0.00137589343620857	-0.0424057909151466	0.0959061557531124	-0.0328790503331415	0.0874839429251113	-0.103912981606717	0.0545145785503382	-0.168959176987617	-0.002342831493281	0.0508112371138998	-0.0481241848733696	-0.00354437746408515	0.049470344891694	0.0728895335276049	-0.0601763320617638	0.0187354963585018	-0.094186854608726	0.0684246699416056	0.192708777874987	0.246557658737023	0.24208919289323	0.182726115903253	-0.173548113690057	-0.0263827949988538	0.173782026926815	-0.0347223908336806	-0.11823697791891	0.00930869434136107
22	KO	12m.3	12	23.7	20.3	20.3	0.85654	14.35	147795.0	1.111021634539818	-0.186554084428615	-0.12228441191059	-0.0853468573740305	-0.240036344883659	-0.0614189472023648	0.0557786189763491	0.00935955597154099	0.204850138596422	0.0179696285003362	0.206647054234666	0.068020723623237	-0.139839990850225	-0.0256667424749935	-0.0617198509570038	0.0402890516182225	-0.0500694388384457	0.0469447908368707	0.190651687496484	0.182609976774301	-0.119790057906227	0.0495038554356917	-0.0861047392878542	0.0361103667761342	0.215411604926626	-0.0611276503609179	-0.0859093463140958	-0.0538258623704124	-0.0438153158531968	0.0522168851433011	0.0662532218161234	0.00159477771966255	-0.167544491733466	-0.124248308382057	0.0782946478987109	0.0207854126279269
23	KO	12m.3	12	23.3	21.0	21.1	0.90557945	9.87	122272.0	1.6211231218368327	0.112536452632584	-0.15557258169988	0.0227795711746123	0.0708594741767462	-0.0597733421162861	0.111855394521709	0.0986822054150376	0.097202951454883	-0.0803988248693615	-0.113327196026466	-0.00933721885265784	0.136675302697656	-0.0560781305601802	-0.0529496626507119	-0.102845845822703	-0.148117922353575	0.0933555545992291	0.016186929431744	-0.00822638069308218	0.051040969180758	0.0981776970057099	0.105318370939703	-0.363750441938871	0.0943024582354659	-0.102811045633041	-0.0989393111415487	-0.0399101494554612	0.00825247354095888	-0.0301178307984162	-0.00309370737899089	0.174939116514654	0.140739311328981	-0.0776851093004686	-0.172748590291346	-0.0622967331731034
24	KO	12m.4	12	18.8	14.6	15.3	0.81382984	22.34	143776.0	1.2500501093035694	-0.105829086415105	-0.136186955423193	-0.0541461796325105	-0.0721617140387721	0.0631236441850786	-0.105489576557757	0.0358252727155705	0.077093065512005	-0.123818212876694	-0.115720347160467	0.0571319401765753	-0.126466146646613	-0.0367443730355388	-0.0993587086097584	0.115295774437098	0.0276175170915957	-0.0256275748574711	0.0679268537370099	-0.0238422929224481	-0.0982719581276263	-0.128861760581957	-0.113857198217603	-0.196985149739234	0.0515494147868398	0.0376968082333065	-0.170484987060826	-0.115331088385171	0.163210294683547	-0.177605836116912	-0.138405632586271	-0.0517585890990497	0.0929233239624651	-0.0484709800351807	-0.0895031174575967	-0.0737364529073281
25	KO	12m.4	12	19.0	14.2	14.2	0.7473684	25.26	146547.0	1.289119137190632	-0.0571319649966518	-0.144730765228795	0.0379680898441879	-0.162668334402062	-0.10033638304591	-0.0765429527225274	-0.0297887163759448	-0.116941578400331	0.00314037915229012	-0.0836535735029784	-0.129525463680047	-0.000128858833564657	-0.0261518896345574	-0.0323642919463954	-0.0807437547445154	0.0591309111004105	-0.219286061814636	-0.123130377278049	-0.100631106030496	0.0186542898099496	0.0367100893634033	-0.0145779185301745	0.130230221900808	0.108607268235659	0.101246387263201	-0.293667549351178	-0.19406299393731	-0.0745561819947561	-0.0201629310715464	0.0474523613816132	0.0844845849381818	-0.105128045311683	-0.19370984881847	-0.120068079393441	0.0287586412112605
26	KO	18m.1	18	23.0	17.8	18.0	0.7826087	22.61	142881.0	1.4219375407788855	-0.0980126644113643	0.105055319863264	0.0220256152349837	0.0359145399490912	-0.221051596757958	0.000720128769714546	-0.147524156645881	0.129833281421976	0.260967851650736	-0.19783899865958	0.0172347452541311	0.0506744344469334	0.178023571836283	-0.0176449135711314	0.326227725319633	-0.0189518965148839	0.0842125658138991	-0.0266706542129851	-0.0798456867901265	-0.0718883928162827	-0.10045948717643	-0.0223176499820948	0.0572056973551723	-0.0652255710043427	-0.0388201192552756	-0.0282116368442008	-0.227166304395325	0.17881453725011	-0.00855420265248395	0.176541614584927	0.132099844291115	0.0233444591856379	0.154064793332441	-0.00323403651557139	-0.0367283351192445
27	KO	18m.1	18	23.4	16.1	17.1	0.7307693	31.2	131717.0	1.5541101172765042	0.111956020676659	0.0484370661450741	0.0406232764291388	0.0451164850090323	-0.0418457020310326	-0.124747035868213	-0.0195992379217196	0.0391468505989565	0.0158142978731177	-0.0464740750912496	-0.00459121599283782	0.045563996438177	-0.0577518096224581	0.0925717629391404	-0.00138688279098074	-0.11694090902598	-0.0471252540742369	0.181500319220049	0.0823313838992338	0.165886941820111	0.119923059999313	-0.0340228095448684	-0.0124333022551754	0.0260723394250678	-0.0858638407724499	-0.0400363900084708	0.0410938798803781	0.14271221474884	0.124964639983615	-0.00438188318277503	-0.0995562307776402	-0.21470614391587	0.240572100330334	0.133166860106289	0.133399488706658
28	KO	18m.2	18	23.9	17.5	18.8	0.78661084	26.78	134836.0	1.5005534319491425	0.104989837197122	0.0429273152158987	-0.0325924018196873	0.057009854266559	-0.0517582454380294	-0.250270155894534	0.014986376448692	0.0803553566316458	0.145400476051278	0.00644455184934842	-0.049401012004261	0.036924683878197	0.0258124985609657	0.021445633748356	0.0392277779358986	-0.047637528822113	0.0149241427386342	0.0506390249029177	-0.148840964851679	-0.0421748772112847	-0.0596457204896125	-0.220462531511934	0.0255323521119519	-0.210949552626008	0.0232767431601494	0.18039357377918	0.0111063085719915	-0.192563893957778	-0.0230168999683352	0.0732659985684164	0.0266637017325703	-0.235584488480605	0.0835883189070929	-0.0454323799597317	0.113769935629973
29	KO	18m.3	18	18.0	14.0	14.3	0.79444444	22.22	123613.0	1.4580800910539926	0.134519446536055	-0.175576739379259	-0.0209047197907145	0.0963642835465392	-0.038320551612365	-0.164010872894246	-0.00438236442219492	0.118165358786918	0.30918152255028	0.0944840904158449	-0.154931481383149	-0.129877033055504	-0.0876230084032826	-0.125073035733591	-0.01040675222976	-0.116398595479445	-0.103748303185423	-0.0218563321692239	0.0633327431643593	-0.185049752196813	-0.102821888834149	0.0118595022404367	0.0459959868415119	0.109697882676407	-0.0540927259898164	0.0193525271923909	0.00640574147665403	0.0613317244400663	0.0561695190557295	0.0276133690790003	0.0578227918234014	0.132463381543594	0.0317205670755933	-0.0166168672714989	0.0326746274368132
30	KO	18m.3	18	19.2	18.4	19.1	0.9947916	4.17	139002.0	1.6598143208542337	0.162440625603401	-0.178897993420805	-0.0200840367289819	0.0203196990725254	-0.256901853971799	-0.0210181334036619	-0.0802517210829616	-0.0768002396803081	-0.142675338970732	0.115290258254975	0.0684968025329267	-0.150889876504591	0.140635662321101	0.0072385416649991	0.174551420804385	0.00865889740375104	0.0713315812879834	-0.0506004505759094	-0.15605430501876	-0.0359275275520826	0.0155820442133937	-0.0432735152509434	-0.151113992029752	0.030552008709363	0.0929654200156496	0.0819501219192895	0.0824364123902137	-0.0205784741698615	0.0516251148990665	-0.0974848695402457	-0.0685937470727095	0.0326555010675789	-0.0581395544807542	0.0625803571374354	0.0390574531929977
31	WT	00m.1	0	24.0	20.2	20.2	0.8416667	15.83	116006.0	0.900724399056057	0.0743275209667088	0.0385839819702644	0.0505108435296793	-0.240119942470836	0.134631877935944	0.0598783216955127	-0.022038271228353	-0.133724538674917	0.0304045508817806	0.0138714914159239	0.203814732639478	0.146451365887155	0.122384607085689	0.132576812559887	-0.143799284900359	0.160156663361553	-0.056694573772767	0.109456763486878	-0.24415792927229	-0.000496575647362711	-0.0136282170710517	0.0142148952915146	-0.0363674118413701	-0.0556216186685421	-0.00392479718060301	0.109673096790954	-0.147556201825587	-0.0297491547201401	-0.0426608696931967	0.117228915201062	0.047966012437161	-0.071399721681267	-0.0807198070563955	0.191603882179785	-0.0302180600088961
32	WT	00m.1	0	24.6	17.8	18.8	0.7642276	27.64	116451.0	0.8868107866153816	0.0678586097354696	0.0392977464436764	-0.0179236443852066	-0.222625373582895	0.176941408976128	0.00454306513863494	-0.04060548262787	-0.0980402959010095	0.291448219163661	-0.00237758320140473	-0.00330726667915203	0.181441881924272	0.144781430073243	-0.00331962033892493	0.0295585023585356	-0.158324377941324	0.191859101634178	0.117618064400381	0.0851751379137698	0.170988748736306	-0.108005890225049	0.136995186433395	-0.100970247881534	0.0554562133303639	-0.102258270760065	0.0287699985080967	0.127370365846221	-0.0551957598617486	0.0950288282064795	-0.148598305573529	-0.0802350197871965	0.00159762106142319	-0.0482375941151083	0.000326259519945316	0.0519514748161594
33	WT	00m.1	0	23.1	21.5	21.6	0.9350649	6.93	141414.0	1.0032157896592766	0.0674079317498169	0.0384288986669655	0.00464057093864669	-0.126046248665166	0.127956117820504	-0.0151567244344152	0.0215274572322397	0.0253258167987897	0.0305632822275849	0.0324361332249649	0.10885152357119	-0.026805261445711	-0.03235295473885	-0.110637995423204	0.0171742489091981	0.11504646059661	0.052371439428845	-0.0217359397379231	0.222356663683087	-0.00205202325750176	0.1160238174716	-0.0748518865584786	0.0980155108581082	-0.0636489780119184	0.0990269577097383	-0.0272419874481528	0.00551609166152042	-0.0361047967158347	0.0215424869577594	0.144620803601035	-0.0863888223314048	0.175925113194296	0.0500400138164575	-0.139978753545215	0.192563568013488
34	WT	00m.2	0	23.8	20.8	20.8	0.8739496	12.61	123512.0	0.9060838276850907	0.0720045513145935	0.0363166813110552	0.028095786119396	-0.0229381249575652	0.246784368307848	-0.149320917830794	-0.0179096993720781	0.0493460748941093	-0.0540537688157043	0.173011591741726	-0.0669087213314846	0.0665360578205894	0.0507217463200146	0.19013403601158	0.0178323315908622	0.00439038507403674	0.182002869257545	-0.2567299221084	0.108335031092731	-0.0883919390684098	-0.112463347941716	-0.0180875553331322	-0.104631443112121	0.0463263015351912	0.0353219298925293	0.00309630685033831	-0.00198913365026247	-0.133003891259371	0.0961282981662718	0.110820103573042	-0.190488491073966	0.0857445344853865	0.146913241466964	-0.00399955733381927	0.0117833215601595
35	WT	00m.2	0	23.1	20.0	20.5	0.88744587	13.42	111254.0	1.0206788384915368	0.0599681924324684	0.0336843647450941	-0.152295194004298	-0.199388179815937	0.272317717388324	-0.0908396894559154	-0.147121130727745	0.034373466168925	-0.0717788146156401	0.172449002643051	-0.0508017673275048	0.0124914447915198	0.126219410955347	0.109432486678768	0.00508079185132488	-0.195195001967021	-0.00460843397792552	0.0388634526964512	-0.173004636728449	-0.176927063056096	0.127580371392894	0.169190224898555	-0.0296382033145866	-0.0886378923490589	0.00315206814048523	-0.0435270749075205	-0.190933999823063	0.0718639134199036	-0.0307890595703556	-0.129747985324865	0.021241992109546	-0.0657865419762831	0.0482830836105154	0.110398012377708	-0.0378712687660518
36	WT	00m.2	0	24.2	23.1	23.1	0.95454544	4.55	135184.0	1.2700820798325054	0.176662459695041	0.0541702929549	0.0910612828028711	-0.00122829278825855	0.059755030750559	0.306522073237585	-0.101953898181622	0.154701522293426	-0.0401910017593698	0.0224624110511274	-0.00479612077727292	0.0412269349571966	-0.051322803890858	-0.161245387464822	-0.0197746425864085	0.00679415449077757	0.174436027673678	-0.187271228779067	-0.0642567050736907	-0.183105181428536	-0.136504347985243	0.14688232371602	0.101452918226947	-0.0122642845017687	-0.0332802532905452	0.00859020982414698	0.167217794978853	0.130138838403744	-0.156453486969799	-0.0449965742404393	0.021394736899529	0.00652716584009171	-0.075370103423885	-0.0178696074575492	0.223155135597301
37	WT	00m.3	0	18.4	14.9	14.9	0.8097826	19.02	133621.0	0.8480137718457512	-0.0763849502375814	0.0595018864664469	0.0498377190852288	-0.124757303093793	0.0909368102652904	-0.159678305025651	0.0655830461186595	0.280241785549706	-0.106944166026733	-0.174459463780859	0.0110667950816538	-0.109387940096838	0.0526676065331444	0.0557920157907919	-0.105624725960742	-0.0087947254229722	0.194255673402673	-0.022364172599744	-0.0113113807088312	-0.0652816669013402	-0.0459800708254153	0.0379025090991153	-0.122023001251557	0.107503241034832	0.0188284413455188	0.155224857517144	0.0392276212582213	-0.197562032899392	-0.0893251919270055	-0.0676860644034101	0.289113722532008	0.037338174457936	0.204853514833754	-0.0681821371544701	0.0212106893009069
38	WT	00m.3	0	19.1	15.7	15.7	0.8219895	17.8	139902.0	1.1018477653967453	0.0804143304425565	0.0608876431519033	-0.0465959606429053	-0.181604471728011	0.0402442477438371	-0.0122070207139605	0.0334500975832773	-0.152892193799523	-0.0246073696472146	-0.00527042631928976	-0.127875803749739	-0.0945582947237261	0.00411539571908437	0.0987259482287806	0.0392086624876363	-0.0207476740700233	-0.0711659583813649	0.0315676757246386	0.125286413653751	0.173394980288164	0.0468424838980752	-0.0445165478610483	0.1108635797835	0.0154187956503675	0.141234635788631	-0.147928787173697	0.0239410734620995	-0.0311639127194392	-0.0944966781648034	0.0605033465109079	0.26475030676172	-0.0535868521002886	-0.0683240895094812	-0.171636471650558	-0.108126266257225
39	WT	00m.3	0	19.8	19.2	19.2	0.96969706	3.03	144660.0	0.9600179614396487	0.0170032409090238	0.0535430391116247	0.0649287219285585	-0.18118985451218	0.0852326215216655	-0.0609991157129383	-0.0707326015144294	0.006269153051741	-0.153219085830157	-0.228695506963471	0.178279198410116	-0.224328941266787	0.0819951259281359	-0.0292569927063098	-0.0789323749857744	-0.11419783836437	-0.0324066724715464	0.046055792346984	0.101852593030569	-0.112020490945264	-0.00226619306455647	-0.0979938944836148	-0.0797156557570535	0.0256812882247756	0.00752406904963149	0.0633149810385499	0.0500327443979686	0.183583591254092	0.17366596346462	0.0529169402265891	-0.147670027615213	-0.156395944494882	-0.197008074014897	-0.00396739323598232	-0.0510073663358012
40	WT	04m.1	4	24.5	21.2	21.2	0.86530614	13.47	154326.0	1.3514850184769969	-0.100869321357825	0.17652305279451	-0.0144412919262741	-0.0265577043051938	-0.287275949560185	0.174261927713321	0.231288785550189	-0.119324675201517	0.0401443296481468	0.193776699058095	-0.221740316062758	0.0594927444369625	0.0121734344734993	0.136924364138033	-0.0635559014635982	-0.0336806764871765	0.123406966424973	-0.00146616470001472	0.013413653485704	-0.131608570270821	0.0504413827253349	-0.106377965163922	-0.0827482297553879	0.0153063010328949	-0.149041703697042	0.130003933373838	0.0538764088672429	0.0141094629600421	-0.0424723935635772	0.141541803461834	-0.044489123536843	-0.0693917415417746	-0.00517264568119508	0.0373343949800242	-0.127719545879003
41	WT	04m.1	4	20.7	17.5	17.5	0.8454106	15.46	161651.0	1.4070662266881586	-0.111598507940335	0.137016944855846	-0.00836667458060885	0.0417271974023296	-0.165782783979428	0.058168867868837	0.17040413587325	0.0941693390440931	0.0534205561540501	0.242993840653931	0.0974239619119495	0.205543368518084	0.150460506452207	0.000759871444402656	0.0251100655655237	0.0613562646255616	-0.0633105281819906	-0.0723251619720937	0.20087913967092	-0.00422793440669528	-0.09864077911617	-0.000157490339149996	0.0075902907837376	0.13212181273542	0.201504677916019	-0.0168421689301026	0.16148683408638	-0.0671996765492449	0.0646783318532423	-0.0811997045426641	0.237039792993692	0.036053764662319	0.0505297338730105	-0.0624590014398843	0.00559090207109142
42	WT	04m.2	4	22.1	20.0	20.1	0.90950227	9.5	137224.0	0.6455535454668229	-0.0135282730966754	0.126988386614599	0.134727153930212	-0.110136785384784	0.127581752782289	0.131655421791627	0.142536432013196	-0.174708618879856	-0.0321484171860831	-0.0516150429664276	-0.0940681771642314	-0.0212471397160399	-0.0924634331976819	-0.226709594077092	0.221093832660111	0.273441868512302	-0.222547162860028	-0.0124392527839461	0.0708331931947567	-0.270396090245753	-0.000373641090628577	0.182247527636607	-0.0946865738465543	0.0983586005554236	0.0820273109548028	0.156639839569805	-0.113509814630487	-0.00410699140677879	0.156588516825267	0.0511244197530978	0.0618428000144858	0.00891703762781344	0.106715477507375	0.0488651041351049	-0.0440606899828921
43	WT	04m.2	4	24.1	18.2	18.9	0.7842323	24.48	104159.0	1.1384424814493368	-0.0843593810682719	0.0945158670462923	0.127194262553576	-0.0300855525232818	-0.0284281293856819	0.0229957560845427	-0.0948788746828157	-0.0440028863935116	0.154859638220068	-0.179559659734802	-0.229495173834329	0.0633079999355738	-0.131232208512603	-0.000585291909187282	-0.0982183556305944	0.0401023081917437	0.0517813361998415	-0.0818643133228281	-0.0501008492817694	-0.026449440467664	-0.0116816185618824	0.0510775303160963	0.160146447148594	0.294931234688601	-0.00612352580724893	-0.218454610964824	-0.0588050324672057	-0.0201873725969395	0.147199015011259	-0.145187772577559	-0.106347376378375	-0.0253894002316154	0.071163679189095	0.0687282298571931	0.198575789990723
44	WT	04m.3	4	18.2	14.6	14.8	0.81318676	19.78	135913.0	1.2064674122311567	-0.0658869345132505	0.126177390887444	0.137349747399441	-0.046922722251971	-0.0660203811768189	0.281161583917034	-0.0599715625737112	0.0291324691620214	-0.222928862335653	-0.0191109130775229	0.190444722917236	-0.137737348700425	0.0676470423646393	0.13477128340309	0.0196894158788193	-0.0518990465317216	0.00190958149707906	-0.0475626430631239	0.0155274151931736	-0.0243192432130256	-0.120605529196715	-0.0920020292263817	0.235626650577368	0.0138818339725886	-0.0990071572176568	-0.0648746933153005	-0.00441109884394196	-0.0404440014228833	0.00561683945339619	-0.139238046929223	-0.115979909903422	0.0701863033624448	0.181858957571411	-0.0938027649689348	-0.00541201620629257
45	WT	04m.3	4	17.6	13.9	13.9	0.7897727	21.02	135514.0	1.1761441317860242	0.00237446757580571	0.0839785369540823	0.15953865502555	0.0905218939033502	0.0744702009932175	0.00512125087300109	-0.0250006530838497	-0.025225340136491	0.0581608661275155	-0.156588007452927	-0.0112683946282694	0.00365890141382736	0.0496919483786282	0.116427329953228	0.0175053563698604	-0.0187100368266744	-0.186809137494497	-0.0077087187204983	0.157340303770978	0.0565537465155457	0.0444391280982666	0.0451701774896031	0.0215454298702437	-0.118946792157929	-0.130816597808946	0.0397991995730257	0.0325407684265142	-0.044284026719483	0.241817407184251	0.0627961945525222	0.156977002536538	0.0680453310765401	-0.196828100973256	0.102850935708429	-0.249490914132109
46	WT	04m.4	4	19.2	17.7	17.7	0.921875	7.81	129067.0	1.4632943247194605	0.0811309152295099	0.0647775538590123	0.00374710138601123	-0.0147294956165277	-0.120891881935204	-0.0156734443932011	0.129028424103801	-0.102118011147705	0.0260332606665285	-0.0947962934953935	0.231525880051666	-0.0493330987966562	-0.0249595976945257	-0.0829934907331502	0.153451641996284	-0.0356508413383312	0.112180252199744	-0.0395345873740726	0.115662180822915	-0.0370681177465691	0.304986537014844	0.0966236583341143	-0.137363175819844	0.126270412349572	-0.0627354518202737	0.0316554881782183	0.132303914617033	-0.130847749322305	-0.0739665578571385	0.0914607005398601	0.0662549294050699	-0.0202408184811252	-0.0444727890367317	0.0344281797700776	0.125152210651947
47	WT	04m.4	4	17.8	16.5	16.5	0.9269663	7.3	126832.0	1.4300693972523748	0.0467324336282124	0.0759962114408885	0.114982746127911	0.0900734687857617	-0.115761514492086	-0.143664660042665	0.144799492114438	-0.0271872093385814	-0.135171468670607	-0.0170044659080415	0.0808348691946433	0.0337029581742512	-0.00989228795992735	-0.260807304381851	-0.0367330345078665	-0.00277381473143232	0.0127668285185763	-0.0545785688060722	-0.104244364466601	0.0973516887106174	-0.2227697514505	0.13331525515595	0.124563444122004	-0.0819253999521434	-0.0241752695129549	-0.0883563308610397	0.132881186087098	0.152797863701821	-0.129426882172342	0.23455746641893	-0.0806135087048159	0.00805030507444381	0.0919892507185933	0.245941808752745	-0.218730179215694
48	WT	12m.1	12	25.2	19.5	20.0	0.79365075	22.62	120919.0	1.0840697511285506	-0.0617062865950009	-0.148449701322717	0.133216703183513	0.0514170017955235	0.23182841192251	0.148136482826348	-0.0133812493159977	-0.0966924922825738	-0.0212647653287568	-0.0351758173433339	-0.00353961406639719	0.09953639837945	0.101033932286116	0.110444521285981	0.101131634189892	0.117991770925449	0.0293231777795348	-0.121928596403193	-0.0842638008671332	0.0755817868568766	0.113486768753969	-0.145721472609525	-0.142463217732706	0.155632003632106	0.053008483803149	0.0286223271603914	-0.0142659297619213	0.00881447506160278	0.0580476876212178	0.138783815457419	-0.0575462604132137	0.18243106664891	-0.05834386463558	-0.0375825349913631	-0.0322729219188553
49	WT	12m.1	12	27.0	24.4	24.6	0.9111111	9.63	130007.0	1.2376734860941974	-0.00120395898590379	-0.142944699190073	0.0537171167264787	-0.011478695593904	0.0821108707181973	-0.11827945734189	0.0123707030019483	-0.118010617522308	0.0486101276738387	0.0139480305858009	0.01107598411938	0.349121867270533	-0.00842209125377189	-0.00746764475539151	0.184105051753934	0.0338909266184109	0.245885569863243	0.169553554802835	0.0469105964647094	-0.0549853732774812	-0.069375977282201	0.0491114682386986	0.118565232496567	0.0546063530570495	-0.0624228332774415	0.0227692178930122	-0.144164877887037	0.0714016443779339	-0.00426171768148337	-0.258177725272953	-0.0112516898760998	-0.0566147963564354	-0.00232153016662196	0.0167855820552696	-0.000523836690488871
50	WT	12m.2	12	19.2	17.5	17.5	0.9114583	8.85	121250.0	1.5230859133166577	0.121912256216362	-0.181244473422293	0.0456186485774767	0.0261448083335151	0.100829229538777	0.152113709990761	0.20563402595927	0.21019635735626	-0.0507647967922259	-0.0767439180106201	-0.193291666593613	0.0747401005428855	-0.00563770311780027	0.0631705837177181	-0.00330153257446598	-0.00299964065475075	-0.0613025668705051	0.128282968442306	0.00896950289184302	0.0345172326404047	0.0219670067695083	-0.00967063296218298	0.12416191614141	-0.196700550047746	0.0762320493000247	0.0934977782399584	0.0296178564364776	-0.0397362310272995	-0.134028036416686	0.0570272793830639	-0.0578493372162203	-0.158622178425741	-0.00825138978779339	-0.00102169999659981	-0.00693792687847895
51	WT	12m.2	12	21.0	15.0	15.5	0.7380952	28.57	129433.0	1.7625228059005669	0.118996096499659	-0.169561467028819	-0.12632417203029	-0.0490011165099556	-0.0530503718199489	0.0880887252823104	0.0218206912183107	-0.170634079365616	-0.149627700124998	0.104266560810414	-0.285248562613074	-0.0374211684164469	-0.0706642646701977	0.0253509599979239	-0.164848425235112	-0.0975029759035657	0.047123545715475	-0.0528809167443487	0.0196678219302782	0.150981700954384	-0.0328157549839388	0.0413478422509066	0.114730590334492	0.0333486037010915	0.0470115846315343	0.00356293952400312	-0.0467657398437965	0.117697488218647	-0.0876004987214206	0.0232624710865785	0.0302333643085687	0.00304036828317118	0.0635584301542892	0.0489653506476583	-0.0469851512692773
52	WT	12m.3	12	24.4	21.0	21.1	0.86475414	13.93	120782.0	1.4844923769619234	-0.0482060133789851	-0.137449259306034	-0.00793234990193002	-0.079431188102394	-0.117882149729614	0.0120289608030277	0.0385702768127807	-0.078264058225683	0.182127079655337	-0.175291871719208	-0.019886217735228	-0.0175002833084699	-0.113295858861408	-0.150201851398155	-0.0971774756151893	0.079852803293106	-0.0350790792338263	0.194424039168315	0.00123020755109697	0.165918650246495	-0.0891298230062864	0.00538478276729448	-0.022341372759566	0.200535343613343	-0.0208097061935493	0.19454728973582	0.125894186665596	-0.0435898632699047	-0.115238661618525	-0.0449339239850815	-0.121009537037688	0.0527279359532023	0.0594865418341782	0.209200149631637	0.00926606142572469
