mouseId	genotype	cage	time	initialBodyWeight	lowestBodyWeight	bodyWeightAtDay8	bodyWeightDay8Fracion	maxWeightLossPercent	numberSequencesPerSample	shannonEntropy	"MDS1"	"MDS2"	"MDS3"	"MDS4"	"MDS5"	"MDS6"	"MDS7"	"MDS8"	"MDS9"	"MDS10"	"MDS11"	"MDS12"	"MDS13"	"MDS14"	"MDS15"	"MDS16"	"MDS17"	"MDS18"	"MDS19"	"MDS20"	"MDS21"	"MDS22"	"MDS23"	"MDS24"	"MDS25"	"MDS26"	"MDS27"	"MDS28"	"MDS29"	"MDS30"	"MDS31"	"MDS32"	"MDS33"	"MDS34"	"MDS35"	"MDS36"	"MDS37"	"MDS38"	"MDS39"	"MDS40"	"MDS41"	"MDS42"	"MDS43"
11	KO	04m.1	4	25.0	24.7	25.3	1.012	1.2	134795.0	2.053518583585945	0.0960298932886916	0.148284478381639	0.123535026344645	0.125272211817924	0.158144731324194	-0.10339040265436	-0.119085033348142	-0.0435732330070864	-0.0300388234880126	0.104690766805399	-0.0615756133981472	0.107253799811767	-0.0852580524868226	0.033362064988206	-0.0566838836371668	0.0261343086580792	0.0668662929622535	-0.173727305739781	0.0267883049592794	-0.0798574335618869	-0.0173211008301302	-0.122641114272285	0.0473184988508214	-0.0843979423873941	-0.0649787021697554	0.0745521905126745	0.0643656540228416	-0.215364564025736	-0.121830976048177	0.134024468637713	0.160770084886788	-0.277393651788719	-0.138274997440742	-0.141602491240811	-0.0490137255767463	-0.189735063193164	0.0626505420655148	-0.0174164766959757	0.0486321405250584	0.0429597969516869	0.0654497332190701	0.0289582548893159	0.118974438021616
12	KO	04m.2	4	26.4	23.7	23.9	0.905303	10.23	133513.0	1.230977734876386	0.0147387563685918	-0.034785730464224	0.215572484637872	0.0884151203433152	0.104768414313098	-0.0773360889863902	0.00462772231436095	0.172869931223957	0.0679119335404677	-0.133876260963449	0.099151260169538	0.116684692124035	0.126696494025907	0.0344906417445217	0.107225295081766	0.0364493575623794	0.152969303921289	0.0158337915085929	0.0247537252796434	0.104173950911652	0.050309306148233	0.00829728205894449	-0.164914300773272	0.0441510605053089	0.0455421494104501	-0.0716340832646857	-0.191904439269156	0.00642756562489166	0.108528598464925	-0.0410165013299809	-0.0797369431125951	-0.0943493852016259	-0.135064344908241	-0.11492471205531	0.196033319848693	-0.212850101639524	0.154222710995912	0.084840598790764	-0.0880749690299848	-0.0522210022926235	0.0829067702972456	-0.132477956832213	0.120466860230068
13	KO	04m.2	4	25.2	22.1	22.1	0.8769841	12.3	142723.0	1.737620271877938	-0.0571126851255781	-0.014412415225015	0.175377304643283	-0.0557602752856994	0.159768229354341	0.10025869847639	0.107503471892282	0.187968535162169	-0.0330723334193361	-0.0564591346008325	0.0855608345724874	0.172883150611578	0.0412048959614241	0.0294854077675537	0.138654992276256	0.0243981442786785	-0.230744083178777	-0.166209536057508	-0.158364304469857	-0.270657605333189	-0.0115338908259437	0.00174508268628253	-0.0248150745586263	-0.133313243198472	0.0145621918245687	-0.0823924407984079	0.0510442491555546	-0.163851777730233	-0.0455589784762852	0.0637113401935459	0.00920723080768886	0.218091650918811	0.0241732572014428	0.203393883432321	-0.0662386313104604	-0.0352488850872262	-0.110554045248191	-0.119888173070679	0.122666169110434	-0.0745912846115225	0.104102111584946	-0.0559042164016526	-0.0346887732607866
14	KO	04m.3	4	20.1	18.1	18.9	0.9402985	9.95	146182.0	1.530372726990552	-0.00996344838409015	0.0844704981857393	0.0968946213090619	0.134754371624243	-0.125487511547981	-0.111261283968638	0.0094074456087268	-0.0683430277944166	0.0463715750874943	-0.147919721889184	0.0657941076840751	0.0187627435141347	-0.114147363381196	-0.122694548634601	-0.170682242139525	-0.111080302806258	0.0919928424989408	0.0380556480344757	0.0739984848960674	-0.0687484838195422	0.12703122271437	-0.256071794268693	-0.0139739726101001	-0.119751761476828	-0.0785017402523403	-0.0233802322801691	-0.00627139418816894	0.0902568314621544	-0.0208825004909451	-0.0831543293775847	-0.0829038716970346	-0.0090436220113578	0.0260982299096591	0.128987906460834	-0.00165656247729923	0.0632238339536842	0.0499681843883912	0.10327334636599	-0.149061289423304	-0.0159718262462714	0.0499304090198435	-0.110901285061713	0.098926241689802
15	KO	04m.3	4	18.9	18.1	18.1	0.957672	4.23	149748.0	1.619086207887635	0.0633738379419467	0.0615158403172509	0.107177582307607	0.0913530351113129	0.0165275779796041	-0.110845923005834	-0.0285998800283659	-0.0370727652601989	0.00381390714999669	0.101300815673901	0.157734827241961	0.0849962253357705	-0.15531743856186	-0.0330580739844213	-0.0119963915430953	0.183914930931159	0.0248869209843116	0.0561323927258453	0.173498884518305	-0.0556163155998692	0.165953463026795	0.12423602797766	-0.132035385147183	0.0334362327233917	-0.0521521604908728	0.0380388189821321	-0.149852128550624	0.146562905498621	-0.223487123358021	-0.0839778290952392	0.0244867134523855	0.339719171876912	-0.0995089782402562	-0.0701940429083116	-0.0211891760997071	0.0622304618161148	-0.233804063509073	-0.134005254262543	0.0893163017868598	0.133694383646092	-0.0391248231939112	0.137672649935251	0.0873751861388745
16	KO	04m.4	4	19.4	15.1	15.3	0.7886598	22.16	129431.0	1.7636586088326958	0.153085332886185	0.0279309660471499	0.145510231705778	-0.0809599302036179	0.103310340981507	0.123410987703698	0.0448912654852763	-0.0760776280085421	-0.119055009183185	0.0575532506632605	-0.0351113663303286	-0.0626781683227551	0.198845926933659	-0.210644065631184	0.030943487562373	-0.153582383910732	0.069787154141757	0.000946933175088524	0.0584297738824044	0.190366976205525	0.116110301504275	0.0330905770663178	0.145668561481854	0.0488087123770798	0.0534041628218113	-0.0140937032105278	0.0532466849071672	0.174120450883215	-0.172659418915784	-0.195496978707385	0.197640688401833	0.0475264274975949	-0.137839787474433	0.0375222232710074	-0.0716528321338744	-0.0159548871412276	-0.00188051745170613	0.0243493994510202	0.0770595131812771	0.0423302960890409	-0.0434070370166533	-0.0425155688333361	-0.0128449850914633
17	KO	04m.4	4	20.2	18.2	18.4	0.91089106	9.9	158135.0	1.5553780231084386	0.105446285661375	0.085925098278449	0.0847679693699851	0.0761111446765692	-0.0335611705872602	-0.0685344708361253	0.14252302318893	-0.0611217084995569	-0.0086713777565164	-0.0348969935345728	-0.0353442997900791	0.0592833136095981	-0.124252979732208	0.259812615979409	0.0890139805799022	0.152350551389596	0.148887850555546	0.107577925437463	-0.00359895078856149	-0.11261094270142	0.222420642106063	-0.0126475508713405	0.154686845496037	0.249400977821629	0.132608147248559	0.000522865429113934	-0.0406709472739051	-0.0141078581649748	0.0933802687612425	0.0885461799584404	-0.129434463011321	0.00248854547973394	0.14098804747461	0.0468157960442655	0.0375341978697606	0.0293318530465409	0.340925198633468	-0.00547208459068481	0.0523152715147612	0.101235426033715	0.138903026598441	0.174265617933709	0.0359874069897978
18	KO	12m.1	12	25.0	22.5	22.5	0.9	10.0	157066.0	1.666659691501282	0.123067231497792	-0.175895326777458	0.0238901867559434	0.102171216827072	0.206942344787687	-0.0782862399355522	-0.0716028174964803	-0.0753703793832739	-0.0685870649266247	0.175631105953177	-0.068126205872102	-0.0557091900742525	-0.109219458128274	0.0656168122548362	0.195234573236443	0.075930589778779	-0.0999369753232928	0.0300008754604434	-0.105998932902056	0.0367067567942906	0.0979404406823926	0.0136092259192109	0.0310951600774246	-0.0218495777410762	0.0943484915904357	-0.125704263534162	-0.0712163336238141	0.0762808946249	0.112321230912166	-0.0428769118639702	0.00786048708749882	-0.211691517412233	0.117407562515857	-0.110418946023342	-0.0539111812754235	-0.135563404841345	-0.113248456142092	0.117986403286845	0.0347000627882632	-0.0536417527779907	-0.100195857487091	-0.01234585660197	-0.0174720343891006
19	KO	12m.1	12	26.6	21.6	22.1	0.83082706	18.8	165862.0	1.2534959692929293	-0.153043000556033	-0.232409061686167	0.076977052999129	0.265236877514286	0.046057020478601	0.183235727012302	-0.101340015063107	-0.0519392029672081	-0.190721664944147	0.184372064256	-0.0556165436986474	-0.0248703426772009	0.0685289023416339	-0.00229940213386778	0.014021432323192	0.0870357170894687	0.0806801241413115	0.271225549338284	0.0562757045797278	-0.00334723597470294	0.0300660915175038	-0.108303555407111	-0.196375062397197	0.118946288397969	0.174125218800976	0.0119558620295982	0.0257495579917047	-0.010960625095119	-0.119258550883332	0.0192196663166492	0.022837100821554	-0.0672708462685988	0.0751078628112365	0.0427484699861764	0.0225516090460182	0.0806181277106542	-0.0217982153785713	0.0278364387614696	-0.0382444953012049	-0.126560933633767	0.00867149849310032	0.0276417901237443	0.0422136860542835
20	KO	12m.2	12	19.1	16.8	16.8	0.8795811	12.04	181427.0	1.2871031620993385	-0.100404711539787	-0.145552584473082	-0.0445423914997331	0.191655061632067	-0.101922074460756	-0.0486571621864689	0.144792361735317	0.059435638597487	-0.0600917558854815	-0.062445285343854	0.25081435355595	0.10958523891675	-0.106243170948087	0.233440793190798	0.0917501044748755	-0.0973675752635094	0.00746630152565418	-0.0267432517061841	0.0870176975306303	0.032925028827749	0.00172775689103654	-0.00657800694737063	0.0508026294146577	-0.221969970319746	-0.0201305583973321	-0.140579514551487	0.0167620150037584	0.07569730011279	0.102075440970284	0.0866737052437109	0.01218615966566	-0.0305155233601873	-0.196561241476628	0.0464110539442936	-0.0593891573964811	-0.051043176324756	0.0466448612144549	0.0541689754628	0.182034342565752	-0.0317594093035646	0.0821065719270761	-0.190218820858314	-0.0115395680661865
21	KO	12m.2	12	19.2	15.7	16.1	0.8385416	18.23	172806.0	1.5303693040579192	-0.124498831333137	-0.136638347103827	-0.0751394918658365	-0.0943728192743743	0.0599195233370785	0.0686072006595084	0.136566572056318	-0.0194818547448489	-0.0225747014962481	0.00932155898385249	0.0147916905468231	0.212758045029365	-0.155249230299358	-0.0300742003000788	0.14523375654095	-0.124400196374146	0.095715545328451	0.032714442321935	0.26906951507567	-0.00361883992909475	-0.121077527758274	0.0541219930846297	0.0144867362887427	-0.0511990429247956	0.0961850756040836	-0.0118901897528454	-0.206902584161479	0.0130279517424204	-0.0354739008819091	-0.0769062194257985	-0.184126997654403	-0.049645341437703	0.0748879062987807	-0.00291246468667653	0.257433124497997	-0.019316832844846	-0.169729047960252	-0.095396306493613	-0.0625892837387016	0.2203957992132	0.0363733609631585	-0.0326641789931221	-0.221841532927165
22	KO	12m.3	12	23.7	20.3	20.3	0.85654	14.35	147795.0	1.4001314209776268	-0.163026750954185	-0.23318721489232	-0.063222186770375	-0.185722808613268	0.0785868884173819	0.0442621291603843	0.106632998378344	0.0220572190013935	-0.231177307547062	0.099113014733973	-0.21460144293694	-0.157656273272293	-0.156775271548441	0.0604231450103906	0.047996384782901	0.0462129434330141	-0.0766685616970916	-0.0201270938869474	-0.0784628679586763	0.131838517402434	0.0354521694963989	0.0648853349092082	-0.0862323968751863	0.0183340979657245	-0.0979831694538406	0.158917191674395	0.225769024729955	-0.135893694366643	0.095937314198897	-0.0639822330143377	-0.103573726760021	0.116744075665658	-0.0936324987217015	0.0661156316829668	0.0118553064720438	-0.0776730596743212	0.0236269542850955	0.0279470567769168	-0.0790803689218205	-0.124339705207538	-0.0173785425424266	0.0971630444767508	0.0209363301658797
23	KO	12m.3	12	23.3	21.0	21.1	0.90557945	9.87	122272.0	1.8105377248830181	0.142871398991122	-0.178755026132312	-0.0608205747176039	0.109134660422369	-0.0138512209940647	0.0509118922118837	-0.148897061962408	0.00849475003329606	-0.187139948076649	-0.115890456921952	-0.0873908651370032	0.0574713440054687	0.239039179225893	0.102214254105654	0.0425901064137884	-0.107465613421251	-0.112444041860175	-0.0938947601701281	-0.132632117376622	-0.131537167769582	0.197280111057741	-0.116453182566288	0.047595995379897	-0.0301514831387856	0.115017159349276	0.142031877500115	-0.00717195279226115	-0.0144465538541563	0.0266441335644746	-0.0233768858562938	-0.0405232110022958	0.0286019632208599	-0.094288184880226	0.0235571307256465	0.0199045536667508	0.114959791088595	0.000956928986675938	0.0192213478841285	-0.0706460984818807	0.0640814151090739	0.00840099467373655	-0.0951198135624779	0.0157908392466944
24	KO	12m.4	12	18.8	14.6	15.3	0.81382984	22.34	143776.0	1.4802810441941423	-0.0756066495550549	-0.214607001020312	-0.0909744100510252	-0.102137994016289	-0.0564195084306361	-0.105285368342228	-0.00334212283871226	0.0330523620001033	-0.00551868194833211	-0.133630727969361	-0.0475014664310772	-0.0819410612563837	0.17059674389771	0.109694764598928	0.0388993966947628	0.210486193802363	-0.10148319493288	-0.0629548869230793	-0.0196703927977114	0.0251401547862699	-0.0717265393011538	-0.123546471154213	0.158221055238277	-0.0987693588125265	0.0553012433372079	0.0632875624768487	-0.167682285940158	0.0771973491697932	-0.0610648446851457	-0.00328911952925418	-0.00227899633126925	-0.0617095415805836	-0.00447340150765765	0.0379540211939835	0.045027553831194	0.0816915445123136	0.0514841403571271	0.013911240542874	-0.0492206761047865	0.0575919455729723	-0.112621749891873	0.00441450076870037	0.131007311404812
